"Install_Dates","campaign_id","Country","installs","spends"
"2020-04-28","22083","RU","77","117.39"
"2020-04-14","789909","RU","317","50.2"
"2020-05-14","22083","TW","4","4.04"
"2020-05-06","22083","CA","11","10.11"
"2020-03-22","788477","JP","9","2.52"
"2020-04-23","159854","UK","15","3.74"
"2020-03-19","791913","US","0","8.7858"
"2020-03-18","19115","KR","37","52.14"
"2020-04-18","93546","NL","25","36.85"
"2020-04-06","787481","DE","134","49.53"
"2020-05-08","19115","ES","47","10.71"
"2020-05-12","22083","US","34","32.17"
"2020-05-17","791542","UK","5","2.25"
"2020-03-28","788563","KR","2","0.38"
"2020-05-14","19115","NO","2","0.56"
"2020-05-09","90619","DK","1","0.87"
"2020-05-07","19115","FI","7","1.66"
"2020-05-18","792410","PH","46","0.94"
"2020-03-27","19115","SE","2","1.22"
"2020-05-13","794235","SV","16","0.11"
"2020-04-29","790778","UA","868","107.11"
"2020-05-14","160696","PL","87","17.04"
"2020-03-28","786627","BR","46","4.99"
"2020-04-20","94692","UA","171","64.39"
"2020-05-07","789292","PL","8","2.06"
"2020-05-18","794235","KG","33","0.26"
"2020-04-07","788583","KR","22","6.2"
"2020-04-18","92551","IE","3","0.45"
"2020-03-18","791401","UA","16","0.48"
"2020-04-09","803393","UA","99","17.25"
"2020-04-30","794235","LA","4","0.02"
"2020-04-24","19115","HK","2","0.69"
"2020-04-27","91872","FR","22","15.91"
"2020-03-28","19115","JP","6","3.33"
"2020-04-08","19115","UA","167","29.56"
"2020-04-07","94502","SK","24","11.73"
"2020-05-02","794235","BD","38","0.19"
"2020-03-18","788001","GE","56","1.18"
"2020-04-28","794235","PK","129","0.64"
"2020-05-10","90619","AT","1","3.97"
"2020-04-15","786429","AT","75","37.21"
"2020-03-19","791300","UA","556","23.36"
"2020-04-17","793773","EC","0","0.04"
"2020-04-09","790709","TW","49","19.6"
"2020-03-19","787847","FR","163","17.29"
"2020-03-22","788894","LV","13","0.78"
"2020-04-24","19115","IE","3","0.6"
"2020-03-30","96175","RO","5","0.05"
"2020-04-17","94157","QA","2","0.18"
"2020-04-13","91425","FI","9","15.88"
"2020-03-28","158519","UA","18","1.33"
"2020-04-15","98067","US","0","0.28"
"2020-04-10","787605","DE","1","0.5"
"2020-03-30","95659","US","55","110.01"
"2020-03-25","161666","BE","16","2.4"
"2020-04-30","22083","IT","7","4.09"
"2020-04-06","19115","UK","4","10.73"
"2020-05-01","794235","LK","2","0.01"
"2020-05-03","794235","BO","2","0.01"
"2020-05-10","160483","JP","5","3.31"
"2020-04-26","788709","KZ","18","2.93"
"2020-05-18","794235","HU","5","0.04"
"2020-05-05","794235","ML","2","0.01"
"2020-05-07","788127","IN","4","0.21"
"2020-03-20","19115","RO","7","1.8"
"2020-05-02","794235","MM","13","0.06"
"2020-05-04","794235","CI","2","0.01"
"2020-03-22","96175","GE","2","0.05"
"2020-04-16","89917","AU","2","5.33"
"2020-05-18","794235","Unknown","0","0.01"
"2020-05-17","794235","GT","13","0.1"
"2020-04-21","791872","US","3","4.12"
"2020-05-05","94248","QA","5","0.58"
"2020-05-06","95040","UA","185","45.66"
"2020-05-01","791179","UA","8","2.54"
"2020-04-10","789587","RO","40","1.98"
"2020-04-29","792410","AR","496","9.7"
"2020-05-08","93027","KR","12","30.49"
"2020-04-11","786955","CA","30","7.5"
"2020-04-17","787274","DE","177","94.07"
"2020-04-23","790465","RU","42","6.69"
"2020-03-30","93101","KR","12","0.86"
"2020-04-16","791631","US","121","95.77"
"2020-05-14","90619","DE","66","92.75"
"2020-04-11","789016","NO","17","4.56"
"2020-05-15","794235","KE","2","0.02"
"2020-03-30","19115","ES","15","2.21"
"2020-05-10","792410","CG","6","0.12"
"2020-04-11","94692","UA","105","22.77"
"2020-05-12","788298","IT","188","27.4"
"2020-03-29","90619","DK","1","3.46"
"2020-05-03","19115","SE","2","0.56"
"2020-04-01","19115","FI","4","1.09"
"2020-05-16","786515","AU","24","15.76"
"2020-05-04","794235","BG","3","0.02"
"2020-04-16","159854","UK","17","6.77"
"2020-05-05","794235","LB","25","0.11"
"2020-04-04","788454","JP","4","1.02"
"2020-04-24","792342","VN","0","0.02"
"2020-04-03","22083","RU","0","0.37"
"2020-04-25","789909","RU","1","0.19"
"2020-04-13","93546","NL","4","4.03"
"2020-04-03","803287","US","14","13.29"
"2020-05-05","93806","UN","0","0.04"
"2020-05-15","90039","BE","12","1.29"
"2020-05-12","19115","KR","4","2.48"
"2020-03-26","158583","SE","2","0.5"
"2020-03-28","790523","RU","8","0.01"
"2020-04-20","22083","BR","0","2.42"
"2020-04-17","91502","FI","2","0.21"
"2020-04-06","788445","JP","11","22.51"
"2020-05-02","159253","DK","1","0.27"
"2020-05-17","790034","RU","864","143.23"
"2020-03-24","161666","AE","10","1.5"
"2020-05-02","787170","CZ","1","0.21"
"2020-03-29","19115","DE","100","89.66"
"2020-04-07","90133","BY","47","0.45"
"2020-04-10","159854","FR","2","0.58"
"2020-04-19","793773","SO","0","0.01"
"2020-03-18","791927","US","16","6.04"
"2020-04-30","19115","PL","67","17.43"
"2020-05-13","794235","TG","2","0.02"
"2020-04-08","790437","RU","236","38.3"
"2020-04-06","788794","KZ","49","1.32"
"2020-05-01","160483","TW","6","2.6"
"2020-04-04","803287","UK","8","5.5"
"2020-04-26","788931","MD","1","0.15"
"2020-04-30","786589","BR","2","0.28"
"2020-05-12","19115","IT","10","3.39"
"2020-04-10","791763","US","71","64.51"
"2020-05-01","789436","PL","33","7.36"
"2020-05-05","789616","RU","7","0.98"
"2020-05-15","95842","US","7","8.01"
"2020-04-04","19115","HU","23","1.72"
"2020-04-11","159253","DE","112","49.2"
"2020-05-14","19115","DK","5","1.61"
"2020-05-11","19115","HR","6","0.61"
"2020-04-17","788019","GE","67","3.39"
"2020-04-20","93806","PL","130","51.62"
"2020-05-02","794235","LY","9","0.04"
"2020-04-05","19115","IS","2","0.37"
"2020-04-07","89897","AU","15","32.11"
"2020-05-14","794235","TO","1","0.01"
"2020-04-08","95525","UK","3","0.62"
"2020-03-24","161666","NL","11","1.32"
"2020-04-26","91461","FI","14","4.59"
"2020-04-24","794235","TN","5","0.02"
"2020-05-07","792410","MX","39","0.78"
"2020-04-28","786565","AU","1","0.4"
"2020-04-04","19115","FR","49","13.91"
"2020-04-04","788982","MX","9","0.27"
"2020-04-27","93761","NZ","2","3.92"
"2020-03-25","90464","CZ","53","23.8"
"2020-05-09","160845","RU","1548","321.48"
"2020-05-12","789721","RU","279","50.2"
"2020-03-23","788390","IT","15","0.64"
"2020-04-09","19115","US","29","38.22"
"2020-04-29","19115","NZ","2","0.57"
"2020-04-14","788839","LV","5","1.19"
"2020-05-14","794235","UA","0","0.01"
"2020-04-17","19115","BE","5","4.27"
"2020-05-11","790003","RU","2","0.25"
"2020-05-15","794235","FJ","3","0.02"
"2020-04-20","794235","HN","3","0.01"
"2020-03-21","92926","KR","0","0.15"
"2020-04-07","159253","AT","1","0.57"
"2020-04-07","19115","TW","10","6.51"
"2020-04-20","788636","KZ","445","48.81"
"2020-03-20","19115","RU","1496","325.09"
"2020-04-30","794235","CR","2","0.01"
"2020-05-06","159854","IT","27","3.85"
"2020-04-25","90619","AT","7","6.09"
"2020-05-13","794235","PK","57","0.28"
"2020-03-21","158780","RS","1","0.03"
"2020-04-03","90570","CZ","9","6.38"
"2020-04-22","790411","RU","1","0.18"
"2020-05-18","794235","BD","21","0.14"
"2020-05-17","788494","KR","60","36.54"
"2020-04-29","161569","US","4","4.55"
"2020-05-12","91872","FR","36","32.1"
"2020-04-14","19115","JP","1","2.61"
"2020-03-22","19115","UA","155","39.88"
"2020-04-13","789470","PL","135","24.5"
"2020-05-04","792410","TR","91","2.28"
"2020-05-03","92551","IE","4","7.62"
"2020-04-04","791401","UA","29","1.16"
"2020-05-17","794235","ME","1","0.01"
"2020-04-02","92708","JP","22","93.47"
"2020-05-02","794235","KG","7","0.03"
"2020-05-04","794235","EC","3","0.02"
"2020-05-17","794235","LK","4","0.04"
"2020-03-20","19115","UK","3","3.02"
"2020-05-15","22083","IT","6","6.59"
"2020-05-16","794235","BN","0","0.01"
"2020-04-16","95659","US","25","57.74"
"2020-04-04","160483","KR","23","20.88"
"2020-04-08","788894","LV","35","2.62"
"2020-05-09","19115","IE","2","0.62"
"2020-04-24","93619","NO","11","33.16"
"2020-04-05","787847","FR","4","0.42"
"2020-04-05","791300","UA","41","1.82"
"2020-04-13","787112","CL","395","36.69"
"2020-04-04","93399","NL","37","31.32"
"2020-04-16","98067","RU","36","5.04"
"2020-04-16","93101","KR","6","0.54"
"2020-05-08","790465","RU","2","0.32"
"2020-05-05","794235","DO","3","0.01"
"2020-04-29","90619","DE","89","104.62"
"2020-04-01","787274","DE","146","51.85"
"2020-05-14","792410","AR","167","3.54"
"2020-04-23","93027","KR","4","7.44"
"2020-05-17","791179","UA","1","1.02"
"2020-04-21","95040","UA","198","36.13"
"2020-04-17","793773","BG","0","0.02"
"2020-04-20","94248","QA","0","0.53"
"2020-05-01","794235","GT","5","0.02"
"2020-04-30","791455","UA","19","3.8"
"2020-05-18","794235","MM","75","0.66"
"2020-04-06","19115","RO","17","1.34"
"2020-04-12","792107","PH","7","0.02"
"2020-04-02","19115","CZ","27","6.76"
"2020-04-22","788127","IN","295","8.65"
"2020-04-26","90375","CH","10","22.86"
"2020-04-16","792136","US","63","64"
"2020-03-29","96018","US","17","2.37"
"2020-05-11","788709","KZ","6","1.16"
"2020-04-25","160483","JP","7","4.8"
"2020-04-27","19115","KR","1","0.34"
"2020-04-30","90039","BE","23","25.19"
"2020-04-27","790592","SK","5","0.79"
"2020-03-18","788454","JP","19","4.6"
"2020-05-10","789909","RU","235","32.28"
"2020-04-20","794235","LB","20","0.1"
"2020-05-15","794235","BF","3","0.02"
"2020-03-30","159854","UK","11","2.75"
"2020-05-18","794235","LC","1","0.01"
"2020-05-04","792410","VN","446","12.34"
"2020-04-18","19115","SE","2","0.49"
"2020-04-17","19115","FI","3","1.58"
"2020-04-15","90619","DK","2","1.72"
"2020-04-02","19115","NO","12","8.63"
"2020-03-23","161666","CH","5","1.25"
"2020-03-25","94692","UA","27","10.82"
"2020-04-17","789292","PL","97","14.04"
"2020-04-25","792410","CG","3","0.08"
"2020-04-27","788298","IT","206","29.67"
"2020-04-18","792342","CG","0","0.04"
"2020-04-25","786627","BR","1","0.09"
"2020-04-04","803287","RU","22","7.97"
"2020-04-04","22083","US","0","0.3"
"2020-05-13","794235","RW","2","0.02"
"2020-04-16","19115","ES","33","6.7"
"2020-04-18","793773","VE","0","0.26"
"2020-04-07","791542","UK","58","19.58"
"2020-05-16","794235","MG","1","0.01"
"2020-03-25","789016","NO","1","0.16"
"2020-04-14","789505","PL","23","6.9"
"2020-05-14","794235","RE","2","0.02"
"2020-04-09","94033","PL","14","1.39"
"2020-04-11","94296","SE","10","19.17"
"2020-05-16","19115","PL","10","13.87"
"2020-05-15","794235","MU","1","0.01"
"2020-03-24","159854","FR","87","16.32"
"2020-03-21","90133","BY","32","0.48"
"2020-04-15","19115","DE","4","2.29"
"2020-05-01","790034","RU","1","0.12"
"2020-04-16","787733","FR","213","48.68"
"2020-05-18","159253","DK","1","0.23"
"2020-03-25","19115","PH","31","3.64"
"2020-04-01","91502","FI","8","0.41"
"2020-04-13","22083","NL","0","0.33"
"2020-03-24","161666","ES","32","2.56"
"2020-04-29","19115","DK","3","1.8"
"2020-03-25","159253","DE","29","9.69"
"2020-03-18","19115","HU","6","1.75"
"2020-04-20","789616","RU","976","156.56"
"2020-04-03","19115","CH","1","0.45"
"2020-04-30","95842","US","16","35.18"
"2020-03-25","161666","FI","6","0.48"
"2020-04-28","94628","TW","9","20.99"
"2020-04-27","19115","IT","11","2.31"
"2020-04-03","92412","HR","6","3.94"
"2020-04-01","803170","RU","54","30.76"
"2020-05-17","160483","TW","16","15.69"
"2020-04-09","93687","NZ","4","7.15"
"2020-03-20","788794","KZ","100","3"
"2020-05-01","788531","KR","1","0.46"
"2020-05-02","790549","RU","1","0.05"
"2020-03-18","788982","MX","82","1.66"
"2020-05-15","794235","NG","1","0.01"
"2020-05-04","791854","US","1","2.12"
"2020-03-18","19115","FR","41","15.26"
"2020-04-16","92847","JP","3","9.34"
"2020-03-30","158519","RU","4","0.22"
"2020-03-24","94608","TW","35","111.37"
"2020-05-05","791156","UA","15","7.58"
"2020-04-22","792410","MX","3","0.04"
"2020-05-09","794235","TN","8","0.04"
"2020-04-30","803279","US","9","7.25"
"2020-05-04","787708","FI","1","0.1"
"2020-04-03","19115","AT","3","0.99"
"2020-04-28","92607","IT","78","41.28"
"2020-03-28","19115","AU","5","5.46"
"2020-05-16","794235","AF","3","0.02"
"2020-03-19","789575","RO","25","0.79"
"2020-04-01","787907","UK","44","7.48"
"2020-04-06","161271","UA","101","5.69"
"2020-03-18","90430","CH","6","0.49"
"2020-05-18","794235","LY","31","0.24"
"2020-05-05","93806","PL","151","93.99"
"2020-04-26","19115","HR","2","0.09"
"2020-04-21","159854","IT","6","0.74"
"2020-03-29","19115","CA","1","1.79"
"2020-05-15","794235","CR","5","0.03"
"2020-05-05","788636","KZ","4","0.35"
"2020-04-06","19115","RU","662","152.3"
"2020-03-21","19115","TW","18","21.52"
"2020-03-21","159253","AT","5","2.6"
"2020-04-07","92926","KR","30","58.35"
"2020-04-12","786530","AU","47","25.64"
"2020-05-15","22083","KR","2","1"
"2020-04-26","790003","RU","1","0.21"
"2020-04-01","19115","BE","4","0.93"
"2020-05-13","794235","SC","1","0.01"
"2020-03-23","19115","US","24","27.38"
"2020-04-27","789721","RU","563","101.15"
"2020-04-11","90464","CZ","4","0.13"
"2020-05-18","794235","AL","6","0.05"
"2020-04-24","160845","RU","2908","546.93"
"2020-04-04","786714","BY","208","19.94"
"2020-05-16","794235","GA","4","0.03"
"2020-03-25","161666","BR","347","27.84"
"2020-05-17","794235","ID","12","0.08"
"2020-03-25","93375","MX","12","0.1"
"2020-04-24","92847","JP","3","10.26"
"2020-04-20","22083","UNKNOWN","0","42.59"
"2020-05-12","792410","GE","26","0.54"
"2020-03-23","161666","IN","1","0.02"
"2020-05-13","19115","FR","12","3.11"
"2020-04-02","19115","HR","5","0.34"
"2020-04-30","161271","UA","78","4.89"
"2020-05-13","794235","TJ","7","0.06"
"2020-04-04","92607","IT","3","0.1"
"2020-04-17","788044","HR","1","0.1"
"2020-04-23","786918","BY","92","4.95"
"2020-04-27","19115","AT","1","0.3"
"2020-05-16","794235","KZ","2","0.02"
"2020-05-06","792410","PY","27","0.6"
"2020-04-28","792410","AM","110","2.17"
"2020-04-20","786530","AU","46","29.97"
"2020-04-17","793773","DZ","0","0.36"
"2020-05-15","794235","IN","108","0.94"
"2020-03-21","158583","US","56","43"
"2020-04-30","19115","RU","589","142.85"
"2020-05-16","159253","AT","9","4.32"
"2020-05-16","19115","TW","8","6.58"
"2020-04-08","788761","KZ","2","0.07"
"2020-03-30","792160","UZ","5","0.06"
"2020-04-13","159854","IT","25","4.06"
"2020-05-12","22083","SA","3","0.68"
"2020-04-28","786714","BY","353","35.77"
"2020-04-16","160845","RU","1397","250.71"
"2020-05-18","19115","US","22","52.85"
"2020-03-23","158583","TW","11","5.5"
"2020-04-06","787676","DK","0","0.13"
"2020-05-10","19115","BE","4","1.65"
"2020-03-26","161666","MY","46","5.64"
"2020-05-05","794235","NI","5","0.02"
"2020-03-19","19115","NZ","6","5.52"
"2020-05-07","788839","LV","66","14.38"
"2020-05-03","159854","FR","120","28.21"
"2020-05-02","794235","LT","4","0.02"
"2020-05-16","90133","BY","25","0.32"
"2020-03-21","19115","PL","9","1.82"
"2020-05-04","22083","JP","6","0.69"
"2020-05-02","94033","PL","60","30.74"
"2020-03-24","788948","MD","55","1.62"
"2020-05-10","91502","FI","26","3.26"
"2020-04-09","786357","AE","20","2.18"
"2020-03-28","95394","UA","44","0.73"
"2020-04-21","22083","NL","1","1.59"
"2020-04-24","787733","FR","382","98.59"
"2020-04-08","790034","RU","5303","787.6"
"2020-03-23","159253","DK","3","0.56"
"2020-04-23","19115","DE","17","7.19"
"2020-05-17","794235","FM","2","0.02"
"2020-04-14","93261","KZ","11","3.62"
"2020-04-04","94628","TW","2","0.54"
"2020-04-27","22083","UK","4","3.69"
"2020-04-03","19115","IT","95","23.56"
"2020-04-06","95842","US","21","28.23"
"2020-04-27","19115","CH","1","0.58"
"2020-04-12","789616","RU","270","36.55"
"2020-05-09","90039","UN","0","0.08"
"2020-05-03","791763","US","42","32.07"
"2020-05-04","159253","DE","53","14.75"
"2020-04-28","794235","SN","3","0.02"
"2020-05-13","19115","HU","9","0.94"
"2020-05-10","794235","SO","5","0.02"
"2020-05-06","794235","BZ","3","0.02"
"2020-04-08","803151","RU","40","17.84"
"2020-04-05","19115","DK","7","2.29"
"2020-04-16","92097","FR","39","37.29"
"2020-04-05","92440","HR","1","0.11"
"2020-04-08","788531","KR","22","38.64"
"2020-03-24","94405","SE","20","4.29"
"2020-05-02","93687","NZ","0","5.4"
"2020-03-26","92193","FR","13","0.77"
"2020-03-22","160483","TW","43","23.65"
"2020-03-25","96175","CO","8","0.09"
"2020-05-10","803170","RU","109","59.64"
"2020-05-13","794235","ZM","1","0.01"
"2020-05-02","22083","FR","3","8.55"
"2020-04-15","93027","KR","1","2.25"
"2020-04-13","95040","UA","142","37.31"
"2020-04-05","90619","DE","54","36.71"
"2020-05-09","791631","US","36","43.14"
"2020-04-24","93101","KR","2","0.2"
"2020-05-12","787935","GE","8","0.59"
"2020-05-10","787274","DE","228","97.67"
"2020-04-17","160483","JP","14","9.98"
"2020-05-13","794235","YE","23","0.16"
"2020-04-05","93596","NO","14","14.52"
"2020-05-04","803255","UA","5","0.99"
"2020-04-14","788127","IN","1222","40.84"
"2020-05-17","792410","UZ","41","0.4"
"2020-04-26","19115","CZ","7","1.6"
"2020-04-26","786995","CH","19","15.73"
"2020-04-30","19115","RO","6","0.85"
"2020-04-24","794235","VE","29","0.16"
"2020-04-07","786843","BY","401","16.02"
"2020-05-09","159854","UK","9","4.01"
"2020-04-07","788477","JP","1","0.28"
"2020-04-18","22083","CA","8","0.65"
"2020-05-12","22083","RU","41","25.12"
"2020-04-26","22083","TW","0","1.93"
"2020-05-09","794235","RS","4","0.02"
"2020-04-03","19115","KR","18","25.92"
"2020-04-06","90039","BE","0","0.01"
"2020-04-30","791542","UK","38","15.06"
"2020-04-28","22083","US","58","35.08"
"2020-04-24","19115","ES","75","19.2"
"2020-03-23","161666","IT","7","0.56"
"2020-04-04","787088","CH","28","6.32"
"2020-04-25","789292","PL","406","68.62"
"2020-05-04","94692","UA","111","31.62"
"2020-04-12","89985","BE","13","13.06"
"2020-03-23","789602","RU","0","408.2026"
"2020-04-17","789050","NZ","10","1.62"
"2020-05-11","790778","UA","374","46.97"
"2020-04-17","786627","BR","2","0.18"
"2020-04-25","19115","FI","5","1.42"
"2020-04-30","792410","PH","38","0.8"
"2020-04-10","19115","SE","14","3.44"
"2020-04-23","90619","DK","3","4.49"
"2020-05-17","19115","UA","37","5.86"
"2020-03-30","19115","HK","3","2.11"
"2020-03-27","789083","PH","1","0.02"
"2020-04-21","98067","AT","1","0.14"
"2020-04-05","161569","US","10","7.98"
"2020-05-13","794235","ZW","1","0.01"
"2020-04-14","790411","RU","183","27.39"
"2020-05-05","794235","MA","3","0.02"
"2020-04-17","90619","AT","3","4.62"
"2020-05-16","794235","EG","130","0.98"
"2020-03-20","787456","DE","9","0.93"
"2020-04-26","92708","JP","11","16.01"
"2020-05-03","22083","DE","1","23.35"
"2020-03-20","95839","US","3","2.54"
"2020-04-21","789470","PL","3","0.4"
"2020-04-07","788408","IT","6","0.36"
"2020-05-01","794235","BA","5","0.02"
"2020-04-30","803115","DE","4","2.11"
"2020-04-24","95659","US","26","47.88"
"2020-05-01","794235","CO","2","0.01"
"2020-04-30","788248","IN","0","0.14"
"2020-04-05","790391","RU","49","4.24"
"2020-05-15","794235","KH","18","0.16"
